200.00	3.5356199532544E-6
200.50	9.5000001465451E-7
201.00	9.5000001465451E-7
201.50	8.6919699242571E-6
202.00	9.5000001465451E-7
202.50	4.3128798097314E-6
203.00	5.6755798141239E-6
203.50	9.5000001465451E-7
204.00	9.5000001465451E-7
204.50	1.025360006679E-6
205.00	9.5000001465451E-7
205.50	1.2135000361013E-5
206.00	9.5000001465451E-7
206.50	9.5000001465451E-7
207.00	2.0589500309143E-6
207.50	9.5000001465451E-7
208.00	9.5000001465451E-7
208.50	9.5000001465451E-7
209.00	3.0682299438922E-6
209.50	9.5000001465451E-7
210.00	4.7250000534405E-6
210.50	1.5629999552402E-6
211.00	1.4622700064137E-6
211.50	1.5841800404814E-6
212.00	9.5000001465451E-7
212.50	2.1385098989413E-6
213.00	9.5000001465451E-7
213.50	1.5834999658182E-6
214.00	9.5000001465451E-7
214.50	2.4392600153078E-6
215.00	9.5000001465451E-7
215.50	9.5000001465451E-7
216.00	9.5000001465451E-7
216.50	9.5000001465451E-7
217.00	9.5000001465451E-7
217.50	9.5000001465451E-7
218.00	9.5000001465451E-7
218.50	9.5000001465451E-7
219.00	9.5000001465451E-7
219.50	9.5000001465451E-7
220.00	9.5000001465451E-7
220.50	9.5000001465451E-7
221.00	9.5000001465451E-7
221.50	9.5000001465451E-7
222.00	9.5000001465451E-7
222.50	9.5000001465451E-7
223.00	9.5000001465451E-7
223.50	9.5000001465451E-7
224.00	9.5000001465451E-7
224.50	1.6348500366803E-6
225.00	9.5000001465451E-7
225.50	9.5000001465451E-7
226.00	3.0574299216823E-6
226.50	9.5000001465451E-7
227.00	9.5000001465451E-7
227.50	9.5000001465451E-7
228.00	9.5000001465451E-7
228.50	9.5000001465451E-7
229.00	9.5000001465451E-7
229.50	9.5000001465451E-7
230.00	9.5000001465451E-7
230.50	9.5000001465451E-7
231.00	9.5000001465451E-7
231.50	9.5000001465451E-7
232.00	9.5000001465451E-7
232.50	9.5000001465451E-7
233.00	1.0273599855282E-6
233.50	2.0167499314994E-6
234.00	9.5000001465451E-7
234.50	9.5000001465451E-7
235.00	9.5000001465451E-7
235.50	9.5000001465451E-7
236.00	9.8497503131512E-7
236.50	1.3700199588129E-6
237.00	9.5000001465451E-7
237.50	1.2249699921085E-6
238.00	9.5000001465451E-7
238.50	9.5000001465451E-7
239.00	9.5000001465451E-7
239.50	1.1883399793078E-6
240.00	9.5000001465451E-7
240.50	9.5000001465451E-7
241.00	1.2896699672638E-6
241.50	9.5000001465451E-7
242.00	9.5000001465451E-7
242.50	9.5000001465451E-7
243.00	9.5000001465451E-7
243.50	9.5000001465451E-7
244.00	9.5000001465451E-7
244.50	9.5000001465451E-7
245.00	9.5000001465451E-7
245.50	1.2348899645076E-6
246.00	9.5000001465451E-7
246.50	9.5000001465451E-7
247.00	1.0968800552291E-6
247.50	9.5000001465451E-7
248.00	9.5000001465451E-7
248.50	9.5000001465451E-7
249.00	9.5000001465451E-7
249.50	9.5000001465451E-7
250.00	9.5000001465451E-7
250.50	9.5000001465451E-7
251.00	9.5000001465451E-7
251.50	9.5000001465451E-7
252.00	9.5000001465451E-7
252.50	9.5000001465451E-7
253.00	9.5000001465451E-7
253.50	9.5000001465451E-7
254.00	9.5000001465451E-7
254.50	9.5000001465451E-7
255.00	9.5000001465451E-7
255.50	9.5000001465451E-7
256.00	9.5000001465451E-7
256.50	9.5000001465451E-7
257.00	1.1987300467808E-6
257.50	9.5000001465451E-7
258.00	9.5000001465451E-7
258.50	9.5000001465451E-7
259.00	9.5000001465451E-7
259.50	9.5000001465451E-7
260.00	9.5000001465451E-7
260.50	9.5000001465451E-7
261.00	1.0676900501494E-6
261.50	9.5000001465451E-7
262.00	9.5000001465451E-7
262.50	9.7778297458717E-7
263.00	9.5000001465451E-7
263.50	9.5000001465451E-7
264.00	9.5000001465451E-7
264.50	9.5000001465451E-7
265.00	1.2345999493846E-6
265.50	9.5000001465451E-7
266.00	9.5000001465451E-7
266.50	1.0238800314255E-6
267.00	1.5151299521676E-6
267.50	1.2736400094582E-6
268.00	9.5000001465451E-7
268.50	9.5000001465451E-7
269.00	1.0589400289973E-6
269.50	9.7184704372921E-7
270.00	9.5000001465451E-7
270.50	9.5000001465451E-7
271.00	9.5000001465451E-7
271.50	9.5000001465451E-7
272.00	9.8498799161462E-7
272.50	9.8258203706791E-7
273.00	1.1461800113466E-6
273.50	9.5000001465451E-7
274.00	9.5000001465451E-7
274.50	1.6054699472079E-6
275.00	2.1676501091861E-6
275.50	1.5757400433358E-6
276.00	1.0937300203295E-6
276.50	1.3514900274458E-6
277.00	1.5366499610536E-6
277.50	1.2768699662047E-6
278.00	9.5000001465451E-7
278.50	9.5000001465451E-7
279.00	9.5000001465451E-7
279.50	9.5000001465451E-7
280.00	1.3652399957209E-6
280.50	1.4543900306307E-6
281.00	9.5000001465451E-7
281.50	2.8494700927695E-6
