380.00	0.13784199953079
381.00	0.052402600646019
382.00	0.010589100420475
383.00	0.0029209400527179
384.00	0.0016277800314128
385.00	0.0013230600161478
386.00	0.0014156399993226
387.00	0.0015271400334314
388.00	0.0010391899850219
389.00	0.0016575299669057
390.00	0.0041389698162675
391.00	0.0079356599599123
392.00	0.010997200384736
393.00	0.011602300219238
394.00	0.012387599796057
395.00	0.017372999340296
396.00	0.03977470099926
397.00	0.1131500005722
398.00	0.22895100712776
399.00	0.32952499389648
400.00	0.37846401333809
401.00	0.39158999919891
402.00	0.38224598765373
403.00	0.34509500861168
404.00	0.28305599093437
405.00	0.227623000741
406.00	0.20857100188732
407.00	0.19740000367165
408.00	0.1582770049572
409.00	0.11277999728918
410.00	0.092362001538277
411.00	0.1107660010457
412.00	0.17500700056553
413.00	0.26414901018143
414.00	0.29141899943352
415.00	0.23700399696827
416.00	0.19117200374603
417.00	0.21410599350929
418.00	0.25846898555756
419.00	0.22671599686146
420.00	0.13079099357128
421.00	0.059507701545954
422.00	0.030909199267626
423.00	0.026117000728846
424.00	0.029460299760103
425.00	0.031439401209354
426.00	0.025132600218058
427.00	0.0142727997154
428.00	0.0067297299392521
429.00	0.0036086500622332
430.00	0.0025647999718785
431.00	0.002362750004977
432.00	0.0027032399084419
433.00	0.0033912400249392
434.00	0.0035826698876917
435.00	0.00274438993074
436.00	0.0015041399747133
437.00	0.00081467797281221
438.00	0.00056474801385775
439.00	0.00043594901217148
440.00	0.0004174129862804
441.00	0.00046084899804555
442.00	0.00070641201455146
443.00	0.0010661999695003
444.00	0.0011257899459451
445.00	0.00089086801744998
446.00	0.0005631850217469
447.00	0.000262207002379
448.00	0.00013482899521478
449.00	0.000113242000225
450.00	0.00014783799997531
451.00	0.00018879100389313
452.00	0.0002060819970211
453.00	0.0002991069923155
454.00	0.00046888098586351
455.00	0.00047774400445633
456.00	0.00036604300839826
457.00	0.00020461299573071
458.00	0.00010817099973792
459.00	8.2949496572837E-5
460.00	8.1692502135411E-5
461.00	7.1315596869681E-5
462.00	0.00015632499707863
463.00	0.0002269679971505
464.00	0.00025795699912123
465.00	0.00030909400084056
466.00	0.00037044700002298
467.00	0.00032063800608739
468.00	0.0002454360073898
469.00	0.00023207100457512
470.00	0.00018506799824536
471.00	0.0001089889992727
472.00	8.5570398368873E-5
473.00	0.00011422100214986
474.00	0.00013693400251213
475.00	0.00015634899318684
476.00	0.00022701099806
477.00	0.00034233700716868
478.00	0.00046825798926875
479.00	0.00049595901509747
480.00	0.00046505298814736
481.00	0.00042153199319728
482.00	0.00035119100357406
483.00	0.00032558001112193
484.00	0.0003319600073155
485.00	0.000263953988906
486.00	0.00031783498707227
487.00	0.00038392900023609
488.00	0.00046420498983935
489.00	0.00048091399366967
490.00	0.00049489398952574
491.00	0.00054071802878752
492.00	0.00053914298769087
493.00	0.00053760199807584
494.00	0.00059601297834888
495.00	0.00067058997228742
496.00	0.00088029698235914
497.00	0.0011997099500149
498.00	0.0016716100508347
499.00	0.0022545598912984
500.00	0.0025629498995841
501.00	0.0024030299391598
502.00	0.0019297399558127
503.00	0.00142720004078
504.00	0.0011102500138804
505.00	0.00093956902856007
506.00	0.00083981902571395
507.00	0.00085055100498721
508.00	0.00097798905335367
509.00	0.0012221100041643
510.00	0.0017700500320643
511.00	0.0027932899538428
512.00	0.0044402899220586
513.00	0.0060620401054621
514.00	0.0065897298045456
515.00	0.0055017601698637
516.00	0.0039180801250041
517.00	0.0027067800983787
518.00	0.0021176799200475
519.00	0.001846699975431
520.00	0.0018417000537738
521.00	0.0021414600778371
522.00	0.0028123999945819
523.00	0.0043196999467909
524.00	0.0083913803100586
525.00	0.016605200245976
526.00	0.023244600743055
527.00	0.020838299766183
528.00	0.01201460044831
529.00	0.0054432400502264
530.00	0.0026902500540018
531.00	0.0016414599958807
532.00	0.0011722600320354
533.00	0.00093945901608095
534.00	0.00081509799929336
535.00	0.00073008000617847
536.00	0.00069343397626653
537.00	0.00070269900606945
538.00	0.00074270099867135
539.00	0.00079632201232016
540.00	0.00088955002138391
541.00	0.0010298000415787
542.00	0.0012203799560666
543.00	0.001497559947893
544.00	0.001905050012283
545.00	0.0025401099119335
546.00	0.0034199499059469
547.00	0.0046110600233078
548.00	0.0063891201280057
549.00	0.0085717104375362
550.00	0.010890699923038
551.00	0.013245699927211
552.00	0.015215800143778
553.00	0.016764199361205
554.00	0.018193500116467
555.00	0.019794000312686
556.00	0.021735699847341
557.00	0.024562099948525
558.00	0.028784200549126
559.00	0.034901298582554
560.00	0.044222198426723
561.00	0.057856500148773
562.00	0.077125802636147
563.00	0.1051490008831
564.00	0.1467639952898
565.00	0.20157599449158
566.00	0.26675799489021
567.00	0.34214299917221
568.00	0.4177759885788
569.00	0.49327999353409
570.00	0.58434599637985
571.00	0.70278000831604
572.00	0.83436399698257
573.00	0.93351298570633
574.00	0.9724640250206
575.00	0.97851401567459
576.00	0.97845202684402
577.00	0.98154997825623
578.00	0.98376500606537
579.00	0.983382999897
580.00	0.98319798707962
581.00	0.98313599824905
582.00	0.98134100437164
583.00	0.97957199811935
584.00	0.97995299100876
585.00	0.9802680015564
586.00	0.98061400651932
587.00	0.98203301429749
588.00	0.98224002122879
589.00	0.98211699724197
590.00	0.98136001825333
591.00	0.98068201541901
592.00	0.98243397474289
593.00	0.98340797424316
594.00	0.98303598165512
595.00	0.98212802410126
596.00	0.98281800746918
597.00	0.98500502109528
598.00	0.98285400867462
599.00	0.98343902826309
600.00	0.98751300573349
601.00	0.98568898439407
602.00	0.98492902517319
